age,balance,day,duration,campaign,pdays,previous,deposit,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,marital_married,marital_single,education_secondary,education_tertiary,default_yes,housing_yes,loan_yes,contact_telephone,month_aug,month_dec,month_feb,month_jan,month_jul,month_jun,month_mar,month_may,month_nov,month_oct,month_sep,age_group
1.5595996001371542,-0.7696277127689591,-0.20675363465333133,2.2203658258592056,-0.06976686628832009,0.0,0.0,1,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,young
1.0948097358144966,-0.9644493981709357,-0.08837447190971101,1.8271666955445796,-0.8368482489304576,0.0,0.0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,young
1.7455155458662173,-0.44048160216877785,-0.08837447190971101,1.5788304027142892,-0.8368482489304576,0.0,0.0,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,young
0.35114595289824435,-0.6188972509053248,-0.08837447190971101,0.7013755013805972,-0.8368482489304576,0.0,0.0,1,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,young
0.815935817220902,-0.4189486790454015,-0.08837447190971101,0.8545162152926096,-0.06976686628832009,0.0,0.0,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,young
-0.020685938559881722,-0.777830731101674,-0.08837447190971101,2.5100915008278775,-0.06976686628832009,0.0,0.0,1,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,
0.0722720343046498,-1.082367786703711,-0.08837447190971101,0.7717374510158461,-0.8368482489304576,0.0,0.0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,young
1.8384735187307488,-0.4476592432099033,-0.08837447190971101,2.5100915008278775,-0.06976686628832009,0.0,0.0,1,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,young
-0.39251783001800783,-0.4804713165407625,0.030004690833909293,0.8338215242234187,-0.8368482489304576,0.0,0.0,1,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,
-0.11364391142441324,-0.6722168700679709,0.030004690833909293,2.0672251119471934,-0.8368482489304576,0.0,0.0,1,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,
-0.8573076943406654,-0.6209480054885035,0.030004690833909293,1.5001905766513641,-0.8368482489304576,0.0,0.0,1,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,
-0.8573076943406654,-0.6742676246511496,0.030004690833909293,1.5498578352174222,-0.8368482489304576,0.0,0.0,1,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,
-1.0432236400697286,-0.6014658369483058,0.030004690833909293,2.0258357298088114,-0.8368482489304576,0.0,0.0,1,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,
-0.29955985715347627,-0.7183588481894917,0.030004690833909293,1.2642710984625884,-0.06976686628832009,0.0,0.0,1,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,
-0.6713917486116023,-1.1951592887785396,0.030004690833909293,1.8768339541106376,-0.06976686628832009,0.0,0.0,1,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,
-1.5080135043923861,-0.34922302321732573,0.030004690833909293,2.4769799951171723,-0.8368482489304576,0.0,0.0,1,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,
-1.2291395857987915,3.0314459071527606,0.030004690833909293,2.4148959219096,-0.8368482489304576,0.0,0.0,1,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,
0.0722720343046498,0.2772825019437671,0.3851421790647702,2.352811848702027,-0.8368482489304576,0.0,0.0,1,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,young
0.6300198714918389,0.11629826716423913,0.3851421790647702,2.6052870797461556,-0.06976686628832009,0.0,0.0,1,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,young
-0.8573076943406654,-0.6691407381932029,0.3851421790647702,1.2146038398965304,-0.8368482489304576,0.0,0.0,1,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,
-0.8573076943406654,0.004532142380999991,0.3851421790647702,2.932263198639371,1.464395898995955,0.0,0.0,1,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,
0.25818798003371285,0.29779004777555407,0.3851421790647702,0.9869622381354309,0.6973145163538174,0.0,0.0,1,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,young
-0.9502656672051969,0.13372968112125808,0.3851421790647702,2.7046215968782716,2.99855866428023,0.0,0.0,1,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,
0.0722720343046498,-0.25488831239110554,0.3851421790647702,1.0987135699090615,2.2314772816380923,0.0,0.0,1,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,young
-0.8573076943406654,-0.7665515808941912,0.5035213418083905,-0.5444449009846919,-0.06976686628832009,0.0,0.0,1,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,
0.35114595289824435,0.23831816486337176,0.5035213418083905,1.3925781830915716,0.6973145163538174,0.0,0.0,1,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,young
-0.8573076943406654,-0.5471208404940703,0.6219005045520108,1.0407684349153272,-0.8368482489304576,0.0,0.0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,
-0.5784337757470709,0.4690280554709755,0.6219005045520108,2.448007427620305,-0.8368482489304576,0.0,0.0,1,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,
-0.7643497214761339,0.04247110216980594,0.6219005045520108,1.9430569655320482,-0.06976686628832009,0.0,0.0,1,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,
-0.39251783001800783,0.10194298508198824,0.6219005045520108,2.667371152953728,-0.06976686628832009,0.0,0.0,1,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,
-0.9502656672051969,-0.5235371627875152,0.6219005045520108,0.4075108881980872,-0.8368482489304576,0.0,0.0,1,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,
-0.29955985715347627,0.4731295646373329,0.6219005045520108,1.9927242240981062,-0.8368482489304576,0.0,0.0,1,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,
-0.39251783001800783,-0.15440133781534923,0.6219005045520108,1.3884392448777334,-0.06976686628832009,0.0,0.0,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,
-0.8573076943406654,0.07733393008384383,0.6219005045520108,0.7965710802988751,-0.06976686628832009,0.0,0.0,1,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,
-1.2291395857987915,1.469796292062181,0.6219005045520108,2.249338393356073,-0.8368482489304576,0.0,0.0,1,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,
-0.29955985715347627,2.641802536348808,0.6219005045520108,2.009279976953459,-0.8368482489304576,0.0,0.0,1,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,
-0.7643497214761339,0.03426808383709114,0.6219005045520108,2.522508315469392,0.6973145163538174,0.0,0.0,1,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,
-0.6713917486116023,-0.7686023354773698,0.6219005045520108,0.8586551535064477,0.6973145163538174,0.0,0.0,1,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,
-0.48547580288253933,0.61975851733461,0.8586588300392515,1.7485268694816543,-0.06976686628832009,0.0,0.0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,
-0.9502656672051969,-0.5235371627875152,0.8586588300392515,1.9513348419597245,-0.8368482489304576,0.0,0.0,1,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,
0.4441039257627759,-0.6158211190305567,0.8586588300392515,2.3983401690542467,0.6973145163538174,0.0,0.0,1,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,young
-0.6713917486116023,0.7325500194094384,0.8586588300392515,1.1359640138336051,0.6973145163538174,0.0,0.0,1,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,
-0.020685938559881722,-0.48354744841553055,0.8586588300392515,2.9032906311425037,0.6973145163538174,0.0,0.0,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,
-0.9502656672051969,-0.21387322072753154,1.2137963182701124,0.41578876462576353,-0.06976686628832009,0.0,0.0,1,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,
-0.5784337757470709,-1.3202553183524401,1.2137963182701124,1.525024205934393,-0.8368482489304576,0.0,0.0,1,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,
-0.29955985715347627,-0.6404301740287011,1.2137963182701124,1.5126073912928786,-0.06976686628832009,0.0,0.0,1,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,
-0.29955985715347627,-0.4445831113351353,1.2137963182701124,1.3594666773808664,-0.06976686628832009,0.0,0.0,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,
-0.5784337757470709,1.5764355303874733,1.2137963182701124,2.4066180454819235,1.464395898995955,0.0,0.0,1,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,
-0.20660188428894477,-0.5655776317426785,1.2137963182701124,0.4861507142610124,-0.06976686628832009,0.0,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,
-1.13618161293426,-0.2969287813462689,1.2137963182701124,1.769221560550845,2.99855866428023,0.0,0.0,1,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,
1.7455155458662173,-0.7911606358923355,1.2137963182701124,1.7981941280477123,0.6973145163538174,0.0,0.0,1,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,young
-1.5080135043923861,-0.06621889073866515,1.2137963182701124,2.4107569836957614,0.6973145163538174,0.0,0.0,1,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,
-1.322097558663323,0.15526260424463442,1.2137963182701124,1.864417139469123,-0.06976686628832009,0.0,0.0,1,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,
-0.29955985715347627,-0.487648957581888,1.3321754810137327,1.7278321784124635,0.6973145163538174,0.0,0.0,1,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,
-0.9502656672051969,-0.9870076985859013,1.3321754810137327,1.8106109426892267,-0.8368482489304576,0.0,0.0,1,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,
-1.4150555315278546,-0.6691407381932029,1.3321754810137327,1.6367755377080238,-0.8368482489304576,0.0,0.0,1,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,
-1.0432236400697286,-0.44663386591831394,1.4505546437573529,2.5845923886769646,-0.06976686628832009,0.0,0.0,1,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,
-1.322097558663323,-0.0836503046956841,1.4505546437573529,1.086296755267547,0.6973145163538174,0.0,0.0,1,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,
-1.2291395857987915,-0.7132319617315449,1.4505546437573529,0.9497117942108875,-0.06976686628832009,0.0,0.0,1,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,
-1.4150555315278546,0.5049162606766028,1.4505546437573529,1.2477153456072356,-0.06976686628832009,0.0,0.0,1,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,
-1.13618161293426,-0.46919216633327965,1.4505546437573529,0.8007100185127134,-0.8368482489304576,0.0,0.0,1,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,
-0.5784337757470709,0.31624683902416234,1.4505546437573529,2.27831096085294,-0.06976686628832009,0.0,0.0,1,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,
-0.48547580288253933,-0.7686023354773698,1.5689338065009732,0.9497117942108875,-0.8368482489304576,0.0,0.0,1,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,
-0.48547580288253933,-0.35434990967527247,1.5689338065009732,0.9331560413555348,-0.8368482489304576,0.0,0.0,1,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,
1.4666416272726226,-0.5132833898716217,1.5689338065009732,1.9761684712427536,-0.06976686628832009,0.0,0.0,1,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,young
0.4441039257627759,2.67051310051331,1.5689338065009732,1.789916251620036,-0.8368482489304576,0.0,0.0,1,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,young
1.4666416272726226,-0.16465511073124275,1.5689338065009732,0.916600288500182,-0.06976686628832009,0.0,0.0,1,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,young
-0.9502656672051969,0.12655204008013263,1.5689338065009732,1.9803074094565918,0.6973145163538174,0.0,0.0,1,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,
0.4441039257627759,-0.159528224273296,1.5689338065009732,2.150003876223957,-0.06976686628832009,0.0,0.0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,young
-1.0432236400697286,-0.7891098813091568,1.5689338065009732,2.0713640501610313,-0.06976686628832009,0.0,0.0,1,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,
0.35114595289824435,0.8648236900244646,1.5689338065009732,2.129309185154766,0.6973145163538174,0.0,0.0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,young
-0.20660188428894477,-0.5368670675781767,1.6873129692445936,1.8561392630414466,0.6973145163538174,0.0,0.0,1,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,
-0.29955985715347627,-0.7521962988119403,1.6873129692445936,1.3429109245255135,-0.8368482489304576,0.0,0.0,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,
-0.48547580288253933,-0.18926416572938715,1.6873129692445936,1.8602782012552848,-0.8368482489304576,0.0,0.0,1,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,
-0.20660188428894477,-0.7491201669371722,1.6873129692445936,1.2021870252550158,-0.06976686628832009,0.0,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,
-0.020685938559881722,0.34085589402230676,1.6873129692445936,2.236921578714558,-0.06976686628832009,0.0,0.0,1,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,
0.16523000716918132,0.9878689650151865,1.6873129692445936,2.2410605169283966,-0.06976686628832009,0.0,0.0,1,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,young
0.9088937900854335,2.9986338338219016,1.6873129692445936,2.36936760155738,0.6973145163538174,0.0,0.0,1,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,young
0.5370618986273074,2.2090933192981024,1.6873129692445936,2.7749835465135204,-0.06976686628832009,0.0,0.0,1,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,young
-1.322097558663323,0.26087646527833747,1.6873129692445936,-0.3540537431481361,-0.06976686628832009,0.0,0.0,1,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,
